C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.03,13.6,18.6,5.0,345.47469545074887,188.47618951425957,45
0.3,15.0,20.6,5.6,344.4690828084591,169.97747538799968,45
3.0,14.1,19.4,5.3,344.944312374013,176.15010330862523,45
30.0,21.2,36.6,15.4,166.51279336508384,22.20038900356411,45
0.0,16.9,22.1,5.2,341.3037781322556,179.12542237927974,46
0.03,15.0,20.3,5.3,344.4268658040247,180.39808139597844,46
0.3,16.4,21.5,5.1,341.87277683301306,180.4653146344345,46
3.0,17.2,22.3,5.1,340.83748616130197,180.41763489227233,46
30.0,24.3,39.6,15.3,154.79434640099703,21.455174573198477,46
0.0,14.0,19.1,5.1,345.442246366836,186.0803119578223,47
0.03,18.3,23.6,5.3,339.75285046262974,172.87519562968492,47
0.3,15.0,20.4,5.4,344.0291870799947,174.23218213618026,47
3.0,16.9,22.2,5.3,341.67625499042265,179.83112381595424,47
30.0,20.3,35.5,15.2,169.89807873439958,23.738361672243474,47
0.0,17.1,22.5,5.4,341.6348847547323,176.90580829457983,48
0.03,15.2,20.2,5.0,343.198795435615,177.56236401408847,48
0.3,15.3,20.4,5.1,343.43522310539356,185.41595308234278,48
3.0,13.9,19.0,5.1,345.2288784934664,180.5847008258683,48
30.0,22.8,38.1,15.3,159.5678818577141,21.926696239096938,48
0.0,16.6,22.1,5.5,342.0612667126387,169.3562305421272,49
0.03,13.6,19.0,5.4,345.98649046374896,171.77799498927607,49
0.3,16.0,21.3,5.3,342.9801867898507,180.4935175364707,49
3.0,15.9,21.1,5.2,342.6295535179802,172.0704969155264,49
30.0,15.6,30.8,15.2,191.90456297439178,26.655448563672287,49
0.0,18.0,23.4,5.4,340.23760854588033,169.38058026832692,50
0.03,15.1,20.4,5.3,344.30603511217424,177.2005936923233,50
0.3,15.1,20.4,5.3,344.31936689669743,180.9303346852692,50
3.0,16.1,21.3,5.2,342.57163353068387,179.49998338612272,50
30.0,25.2,40.5,15.3,151.89659071216846,21.275592826659256,50
0.0,14.3,19.6,5.3,345.1045446536699,178.42636657687473,51
0.03,14.1,19.2,5.1,344.85740495403513,183.36079104165088,51
0.3,14.9,20.2,5.3,344.1070826456442,174.2908129414872,51
3.0,16.1,21.4,5.3,342.62530676370716,173.71339134532545,51
30.0,20.0,35.4,15.4,174.40243399293618,23.682563722309105,51
0.0,15.3,20.6,5.3,343.7719383250515,173.51237359356955,52
0.03,16.3,21.4,5.1,342.39558672596775,181.89419573092988,52
0.3,14.3,19.4,5.1,345.0822933172242,185.8052353681504,52
3.0,17.7,23.0,5.3,340.50497310225603,175.24043908475477,52
30.0,17.1,32.2,15.1,183.07441233681607,25.956127108124367,52
0.0,15.4,20.7,5.3,343.84735959948875,180.43330841071298,53
0.03,15.0,20.4,5.4,344.4632622736249,181.64774949213762,53
0.3,14.9,20.0,5.1,344.2726858374562,185.3890885384272,53
