C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.03,17.8,23.0,5.2,340.431963819919,180.92305766227088,49
0.3,15.6,20.7,5.1,342.86978153964526,181.33822591483758,49
3.0,15.7,21.1,5.4,343.6188730570724,176.3745893047607,49
30.0,20.1,35.2,15.1,167.99564830320253,23.432871425131378,49
0.0,14.8,20.0,5.2,344.03819361462587,178.54625967659754,50
0.03,14.3,19.6,5.3,345.1708542201119,176.19448815040863,50
0.3,13.8,18.9,5.1,345.71565481968224,184.09896051111213,50
3.0,14.1,19.1,5.0,344.7679738531406,182.3860685318704,50
30.0,20.2,35.3,15.1,170.73257718621113,24.18544194677804,50
0.0,13.3,18.5,5.2,346.4253500467836,180.53819069730974,51
0.03,15.6,21.0,5.4,343.0778930867812,171.0099336616168,51
0.3,15.9,21.4,5.5,343.3496054723854,172.00063068060746,51
3.0,16.4,21.6,5.2,342.4716821378423,181.21048962683977,51
30.0,22.6,37.9,15.3,164.2686273282094,23.649041870034875,51
0.0,15.0,20.4,5.4,344.53538314163023,178.25932335585497,52
0.03,14.2,19.4,5.2,345.054865846378,175.12109460488028,52
0.3,13.6,18.8,5.2,345.8356924491476,178.46698676058764,52
3.0,13.9,18.9,5.0,345.4516049650782,187.61014438106696,52
30.0,24.1,39.1,15.0,165.7891421294242,24.09355962899391,52
0.0,18.3,23.8,5.5,340.65224697018976,172.18785147289387,53
0.03,15.2,20.6,5.4,343.7538060870189,170.633122805858,53
0.3,14.9,20.0,5.1,344.2739706172464,189.2341036850658,53
3.0,14.0,19.2,5.2,342.5097534261232,180.4171484204682,53
30.0,23.9,34.5,10.6,190.43268443104597,43.66301510169196,53
0.0,13.8,19.0,5.2,345.75571575864564,178.7553476737246,54
0.03,15.7,20.7,5.0,342.95531778237444,183.5319867476964,54
0.3,17.2,22.6,5.4,341.5300957802193,174.62803271635656,54
3.0,13.5,18.5,5.0,345.8686985816831,189.695788285831,54
30.0,22.6,38.3,15.7,164.32462472741616,21.9162378889939,54
0.0,14.8,20.2,5.4,344.3726140314989,173.5651675038098,55
0.03,13.1,18.3,5.2,346.46296216376516,183.03924410726648,55
0.3,14.3,19.4,5.1,344.99193603733994,187.00098174133063,55
3.0,15.6,20.7,5.1,343.00479050651614,179.3488252447659,55
30.0,21.6,36.9,15.3,166.46722738610652,23.218339515240324,55
0.0,17.0,22.3,5.3,341.4273071930778,172.8751169798657,56
0.03,14.9,20.2,5.3,344.37576699065323,177.71319982330485,56
0.3,16.7,21.9,5.2,342.1399467621203,185.74556842441464,56
3.0,14.9,20.1,5.2,344.1214684706337,178.9565225147064,56
30.0,21.8,33.1,11.3,188.16355308052988,39.21118255507277,56
0.0,16.2,21.6,5.4,342.6816854965515,171.51236761299506,57
0.03,17.3,22.6,5.3,340.6894793514008,174.3185903000371,57
0.3,15.4,20.6,5.2,343.28167900444714,177.33863581362544,57
3.0,15.9,21.1,5.2,336.7644958058341,178.7710262516445,57
30.0,17.1,24.0,6.9,264.4808698796927,100.20054364734767,57
0.0,16.1,21.4,5.3,342.62122690661664,176.25015088422793,58
0.03,14.9,20.3,5.4,344.4769856527804,177.92009666267805,58
0.3,13.7,18.8,5.1,345.7064312781125,185.35410123051614,58
3.0,15.4,20.8,5.4,343.74513377888246,177.6025606530471,58
30.0,21.6,36.6,15.0,160.5525689520811,22.705278094243873,58
0.0,14.0,19.1,5.1,345.5481604368748,187.75743058853791,59
0.03,13.7,18.9,5.2,345.98340756207455,185.62357977365187,59
0.3,15.5,20.6,5.1,343.03040707265774,177.7160276877745,59
3.0,13.5,18.7,5.2,346.16272838527686,185.29851916500556,59
30.0,23.8,38.7,14.9,165.03571353556072,24.721093219523876,59
0.0,13.1,18.2,5.1,346.90191013092556,187.051586774492,60
0.03,13.6,18.7,5.1,345.84849847817793,182.43376540196456,60
0.3,14.7,20.0,5.3,344.7045692912966,181.1653257894633,60
3.0,14.3,20.0,5.7,342.466565405554,164.9983252849477,60
30.0,16.6,26.9,10.3,214.65414773799245,50.550727612426954,60
0.0,14.2,19.7,5.5,345.4915311303101,174.69946429962792,61
0.03,14.0,19.2,5.2,345.58356036149996,186.53558401449172,61
0.3,17.0,22.2,5.2,340.8554091484967,175.3094311760987,61
3.0,16.4,21.7,5.3,342.39218229099964,177.48211810197515,61
30.0,21.1,36.2,15.1,166.25174701374812,23.27405785158257,61
0.0,14.5,19.6,5.1,344.58581121361436,182.74070602607247,62
0.03,15.1,20.5,5.4,344.2047385873553,173.8840690433067,62
0.3,13.9,19.2,5.3,345.88852658869394,181.755515781886,62
3.0,16.7,22.0,5.3,342.17063718200865,179.1434572610004,62
30.0,19.2,28.6,9.4,222.22707608488923,58.13672810774136,62
0.0,16.6,21.8,5.2,342.0023810260973,180.1563842300161,63
0.03,14.8,19.9,5.1,344.14200765191083,181.54167864122724,63
0.3,14.9,20.0,5.1,344.1225083847174,179.7114078547382,63
3.0,16.8,22.2,5.4,342.3047917509483,180.66022164371753,63
30.0,18.8,33.9,15.1,176.8549808853088,25.25950790597097,63
0.0,15.2,20.5,5.3,344.03316164983346,177.29042687875648,64
0.03,13.7,18.8,5.1,346.0136621050365,188.64857638111317,64
0.3,13.8,18.8,5.0,345.24072463919487,180.83940662334777,64
3.0,15.4,20.7,5.3,343.72537601809523,180.52203518966886,64
30.0,17.4,32.7,15.3,195.79898049320684,27.340989077425853,64
0.0,11.9,17.0,5.1,348.29041449269425,197.05147955738272,65
0.03,17.2,22.6,5.4,341.46386559684595,177.08496081980704,65
0.3,15.5,20.6,5.1,343.09983996949336,182.9525175194153,65
3.0,15.4,20.6,5.2,340.0827033735655,177.17135162220524,65
30.0,16.7,26.8,10.1,214.0795624837041,52.441722529864435,65
0.0,16.1,21.5,5.4,342.42054357360536,171.19903392861988,66
0.03,16.9,22.3,5.4,342.037252488629,175.50208717872218,66
0.3,16.1,21.4,5.3,342.62543416133974,174.53844584199405,66
3.0,15.2,20.6,5.4,343.88217362759946,173.67863682552579,66
30.0,21.8,37.0,15.2,167.22315069672393,23.43176639130342,66
0.0,16.1,21.3,5.2,342.90858453599213,182.0049197210923,67
0.03,15.8,21.1,5.3,343.17023021924086,177.20094278094396,67
