C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.03,15.3,21.6,6.3,336.9702202178508,158.0002127647618,53
0.3,18.3,25.0,6.7,334.4080945507161,157.09931733075,53
3.0,15.0,21.3,6.3,337.39363759914124,162.89671586295634,53
30.0,15.6,22.1,6.5,336.34080297175313,156.93762512238345,53
0.0,17.3,23.7,6.4,334.9896413588018,160.7965611839591,54
0.03,12.1,18.2,6.1,340.4591364513259,170.04925471182386,54
0.3,13.6,19.9,6.3,338.86106882606737,164.60757050403626,54
3.0,14.3,20.7,6.4,337.8476518401209,162.83774915965586,54
30.0,16.4,23.2,6.8,335.4814791947328,151.60979186908585,54
0.0,18.7,25.3,6.6,334.4316971074146,155.4518280722666,55
0.03,16.5,23.2,6.7,336.14379939031653,151.57994696970877,55
0.3,13.1,19.6,6.5,338.72725066603454,168.3324115674656,55
3.0,16.8,23.1,6.3,336.3818462575834,161.2539556245143,55
30.0,15.2,21.6,6.4,337.57212423818476,161.32282249373833,55
0.0,14.1,20.3,6.2,338.40819726736675,161.56993392614294,56
0.03,15.1,21.4,6.3,337.103609637495,165.86889681135352,56
0.3,14.9,21.4,6.5,337.2520045857673,159.48957073456234,56
3.0,17.0,23.5,6.5,334.7933315759534,158.3714887529505,56
30.0,14.3,20.6,6.3,337.94571830139313,164.63297929872462,56
0.0,15.0,21.5,6.5,337.1896551561713,158.77261179913117,57
0.03,12.6,19.0,6.4,339.78493209186655,161.25819554240667,57
0.3,16.5,23.0,6.5,335.99996966272903,159.60503285538476,57
3.0,16.0,22.6,6.6,335.8366021505462,160.03832568910155,57
30.0,23.1,29.9,6.8,330.6239527556124,155.96863318100137,57
0.0,14.5,21.1,6.6,337.5449605890109,156.40363066944434,58
0.03,14.7,21.1,6.4,337.42827944557996,161.6200101834912,58
0.3,15.8,22.4,6.6,336.37477432946946,157.9550109138931,58
3.0,12.5,18.8,6.3,340.01547558098025,164.67763288732127,58
30.0,16.1,22.6,6.5,336.4310887820616,154.4758422401811,58
0.0,15.9,22.2,6.3,337.00995303840386,160.7046354692381,59
0.03,13.6,19.9,6.3,338.9365413805786,166.7561344763688,59
0.3,18.6,25.2,6.6,333.42631686098014,154.16470041673136,59
3.0,18.4,24.8,6.4,333.99944727305626,159.58568267772668,59
30.0,16.1,22.5,6.4,336.36891756606224,161.1436650700561,59
0.0,16.8,23.3,6.5,335.2174133841019,155.85165786321866,60
0.03,14.9,21.2,6.3,336.9672839149657,167.75587809067792,60
0.3,19.1,25.7,6.6,333.2784876424022,161.72954240708071,60
3.0,15.1,21.5,6.4,337.4023306590865,162.897873892085,60
30.0,15.4,22.0,6.6,337.0040156470038,154.19060926397347,60
0.0,13.7,20.4,6.7,338.7257151591154,155.68422522136862,61
0.03,16.9,23.3,6.4,335.42325613007637,159.02102448510965,61
0.3,14.3,20.6,6.3,338.2742833373568,163.89590913178682,61
3.0,16.8,23.3,6.5,335.99463444111416,160.14610773224794,61
30.0,14.6,20.8,6.2,337.90282012000324,165.57387571440006,61
0.0,15.4,22.0,6.6,336.8764626368999,153.86298657595415,62
0.03,15.7,22.3,6.6,336.4793542399486,163.26906198507317,62
0.3,16.8,23.6,6.8,335.56175377664005,151.44358069553869,62
3.0,18.2,24.6,6.4,334.0630527796222,161.62777256209617,62
30.0,19.7,26.3,6.6,332.47365924703706,156.11900200494614,62
0.0,15.4,21.9,6.5,337.4766981319324,162.23742271008769,63
0.03,13.2,19.6,6.4,339.085914316445,164.91912779663306,63
0.3,15.9,22.1,6.2,336.63801502808303,161.9192439252027,63
3.0,15.8,22.3,6.5,336.7329908704399,155.50164675873802,63
30.0,13.6,19.9,6.3,339.07088415771295,161.71671216126128,63
0.0,14.2,20.7,6.5,338.58664955119883,156.56840537323754,64
0.03,16.4,22.9,6.5,335.72158980085385,156.57476440856726,64
0.3,20.9,27.5,6.6,331.3909323247502,156.7793887032332,64
3.0,19.1,25.7,6.6,333.2799647422717,155.43062061758502,64
30.0,17.0,23.6,6.6,335.49730176272595,155.90560413753326,64
0.0,14.9,21.4,6.5,337.433753874505,158.8672827542019,65
0.03,16.1,22.4,6.3,336.3413191581079,161.78009837426944,65
0.3,17.6,24.0,6.4,334.5220920010305,161.6572762607027,65
3.0,14.5,21.0,6.5,337.4306145103462,162.18165005192049,65
30.0,19.4,26.1,6.7,332.7140670285229,151.32309961648065,65
0.0,13.2,19.5,6.3,339.2428859461155,162.94132235792773,66
0.03,14.9,21.4,6.5,337.1558541000662,156.72790757885846,66
0.3,14.8,21.1,6.3,337.57243409344005,164.37022797450373,66
3.0,17.7,24.3,6.6,335.24610705718044,155.32339084091194,66
30.0,15.6,22.0,6.4,336.5182557598449,163.94431718641502,66
0.0,15.5,22.0,6.5,336.88115319678343,162.75365875039688,67
