C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.0,13.1,19.3,6.2,339.7613754177721,158.07730766921716,39
0.03,17.8,24.2,6.4,334.43867983393403,158.07702998429446,39
0.3,14.7,21.0,6.3,337.61265875420213,162.7415726835707,39
3.0,12.3,18.3,6.0,340.172427249882,175.35669846893998,39
30.0,8.1,10.1,2.0,143.81087068687629,44.67693904231719,39
0.0,20.4,27.0,6.6,331.76617181436893,156.42594143641293,40
0.03,19.2,25.9,6.7,333.04082129345255,152.47824132501904,40
0.3,16.0,22.3,6.3,336.2553506723331,162.95887517944863,40
3.0,18.5,25.1,6.6,333.72170327106915,151.98032062553943,40
30.0,Inf,Inf,NaN,Inf,Inf,40
