"spc.k_D_z[1,2]",spc.log_e_M,"spc.b_z[1,2]",weight,loss
0.3136256380710768,15.115720892440962,10.39944718669352,2.5354914203638407e-11,0.004483884445839613
1.8404754665640752,17.465997071921905,12.554449418502557,9.25158386187433e-16,0.00459479428478897
1.4237763333454523,0.9665959019537986,12.10461891700694,1.239580760550438e-7,0.004856106940002571
0.3742484496278011,15.129750004078442,4.663531867948235,3.6559871749323197e-8,0.004040219997792484
1.1571820075172743,0.6208058573106583,9.99710303253945,9.075461966639171e-6,0.0046312661758624715
1.3308184519534356,5.395305662180146,8.296119065352919,0.00018246100934076297,0.004916928757479961
0.6306819314873213,23.094036054524928,10.816847419581663,0.0,0.004868062053267097
1.4204745058890618,5.924883647503477,3.537957474574587,0.007478029752078142,0.0039179729286665955
1.673548930974209,8.850186973930477,5.160046474745115,0.0004022495545326264,0.0045152133846742375
0.7547302507296789,5.881743842824626,8.787711835537223,7.220434852227785e-5,0.004571606117887272
1.494685238225194,7.5414572274328044,1.809098802924644,0.004114371496352775,0.004833607135522758
0.49517675420132684,20.47272545629438,3.1769242741103936,8.774319615002812e-14,0.004691957495799891
0.503549228517475,3.7591851411311343,4.489901499166409,0.007368053058045661,0.004672691354108444
0.8884600668440834,19.2404089830278,4.224954755695425,2.67687970742069e-12,0.003936567460075021
1.8434504403627519,5.5512343344697825,7.037244494488697,0.0005191060915557975,0.004665943824206591
1.960600554165968,2.4529685683087123,2.3605085497311986,0.00836078134184804,0.004479569782933242
0.6602368766227797,18.408387172273013,3.136616350378752,3.6715621261493714e-11,0.00468389171699309
0.4908777277168872,5.35081616703767,8.98844851636384,5.3901551947826234e-5,0.004721562060556588
0.5938489020465711,2.8982379123575277,10.798163977539412,3.185266376261181e-6,0.003893750540782813
1.114851848281682,1.9503088071260715,1.4851705198543934,0.012899304914660643,0.004674614651653185
0.47028315502095774,10.126027843852722,1.6487739390020633,0.0003419366063018951,0.004705052047836415
0.6453433908956119,26.889524380312622,0.6985650435194612,0.0,0.004473866619154725
0.5050354498488462,6.191015239973716,3.579032144236881,0.0060064433332808545,0.0046353267750552495
2.2527803368787063,6.941226271747008,5.274953450377468,0.0006094653520271528,0.004636002889221404
0.903010290563667,10.489007277045074,2.961276833468837,0.0002553526022181098,0.004719955496502394
1.1504302999451514,8.67797150335641,8.615193464386481,1.4310240081909299e-5,0.0039346419342117175
1.657665536708595,7.188751599416039,0.9730742029021826,0.004112179013124423,0.004612663161662246
1.6567656571936005,6.377775700964776,6.024569075660436,0.0012597322310279517,0.004549506169464157
1.094925433009972,11.371935067778406,10.423271722795374,2.6881548389362114e-8,0.004074023967474077
1.4838990674434036,17.941121645316652,20.236169252610434,0.0,0.004047392112215534
2.7159260452542475,6.593009429447161,8.958976851759026,2.498735822870908e-6,0.004200305204807237
0.4160678097032424,18.301377504048375,1.3773188193779968,4.552525252938313e-11,0.004777028926232478
1.700706950242799,6.601051187498172,8.062729427438022,0.00010504286388641808,0.0036466355770961843
1.2250819043590453,8.381475667583032,9.520854608536363,4.298788003749795e-6,0.004942463736952545
0.6936683409163101,5.588613383730251,10.795489734852511,2.262699713334522e-6,0.0046313689934567945
0.2717049902519877,12.61635224333584,3.259702874093682,6.7243068672172425e-6,0.004402285698865551
0.6976077276701935,9.861139411894156,16.796455436895474,8.761103066654907e-15,0.004384495636748342
0.9513358547085405,8.93563827792442,4.283442694985597,0.0008824363632648582,0.004877175739030348
1.5207536372812378,2.968457864244686,1.4755755032606224,0.012773471412133844,0.004851397052299534
0.5935610441779127,3.669192025069207,12.435723460691184,9.037500227428154e-8,0.004864826808102993
0.24421018073074274,10.597816167627048,3.8035713541090876,0.00010223230663060075,0.004922013893442217
0.7672730878257377,6.039628556952448,5.138465561984775,0.003655574127646749,0.004807796019744706
1.5341865851640004,15.154119830430215,5.933996841032093,1.5421780201209212e-8,0.004526734120374547
1.0370408189758242,5.978741994225077,1.944658738180944,0.009858930354680986,0.004833322304734673
1.3362980732485987,11.658806063933621,5.6762225149843575,1.1444850951044381e-5,0.004138755468758079
0.570252000771917,9.789972088285051,6.483145968538094,5.5406122007156864e-5,0.004018963630971
1.422536311466978,11.674069515482932,7.050015746259555,2.697708945280098e-6,0.004591539743817057
2.2764286835534406,21.932639134325665,5.093938935257313,9.985836549324987e-17,0.004522516351822835
0.430626377235964,6.051521790760611,0.9388532653309964,0.006925451324396271,0.004819484577452498
1.29487210123439,7.685280629895029,4.0694948530444846,0.002643082506167142,0.004934506805710904
2.0936724784556433,3.9704188069919484,4.551901307803799,0.0038022674159873394,0.004655346881562281
2.3584370157189034,10.542770081698723,5.828481522149016,9.619814848500044e-6,0.003822114442854441
0.2600737443890452,3.921578751703626,11.645443865523964,3.799515429414144e-7,0.004694618586622854
1.0430909919884852,6.50339528150265,3.59964034480228,0.006400923097364138,0.004386984080295561
1.694013963314362,12.042378217938504,2.7098951461286056,2.1633600149675484e-5,0.004746189934591867
0.6620166993835217,6.343402158710989,12.41525535899656,4.577410197061858e-8,0.004943373474257035
