t_exp,C_W_1,wetmass_mg,num_tadpoles,num_sample
17.0,0.3,295.2018162898513,4,79
18.0,0.3,289.9711344789584,3,79
19.0,0.3,300.42495246614743,3,79
20.0,0.3,311.0120177321402,3,79
21.0,0.3,308.7935081647482,2,79
22.0,0.3,319.2000179319974,2,79
23.0,0.3,329.72540991230113,2,79
0.0,3.0,161.8639555820877,10,79
1.0,3.0,171.42431155635634,10,79
2.0,3.0,181.2179990831934,10,79
3.0,3.0,191.242051571064,10,79
4.0,3.0,201.49339633516524,10,79
5.0,3.0,211.96886226034303,10,79
6.0,3.0,222.66518715225766,10,79
7.0,3.0,233.5790247877757,10,79
8.0,3.0,244.7069516728141,10,79
9.0,3.0,256.04547352129873,10,79
10.0,3.0,267.5910314598224,10,79
11.0,3.0,279.3400079683474,10,79
12.0,3.0,284.3081767607892,9,79
13.0,3.0,288.34868003416165,8,79
14.0,3.0,292.5327192122799,7,79
15.0,3.0,295.0807358489615,6,79
16.0,3.0,286.4841444586967,4,79
17.0,3.0,297.30731734892703,4,79
18.0,3.0,308.278822302523,4,79
19.0,3.0,232.62786731394323,1,79
20.0,3.0,240.81635210933845,1,79
21.0,3.0,249.1052382069794,1,79
22.0,3.0,257.492124919684,1,79
23.0,3.0,265.9746085574707,1,79
24.0,3.0,274.5502845213068,1,79
25.0,3.0,283.2167490912314,1,79
26.0,3.0,291.971602565529,1,79
27.0,3.0,300.8124496010484,1,79
28.0,3.0,309.73690027614947,1,79
29.0,3.0,318.7425732352872,1,79
30.0,3.0,327.82709616959454,1,79
0.0,30.0,181.54839190326035,10,79
1.0,30.0,192.27564287629394,10,79
2.0,30.0,202.90086859230547,10,79
3.0,30.0,209.9551065643771,10,79
4.0,30.0,212.4115107858142,10,79
5.0,30.0,209.92641145757844,10,79
6.0,30.0,206.78588464738,10,79
7.0,30.0,205.6780695420473,10,79
8.0,30.0,205.27113516995033,10,79
9.0,30.0,205.12024113041144,10,79
10.0,30.0,205.06161935817113,10,79
11.0,30.0,205.0445656880393,10,79
12.0,30.0,197.23728688511667,9,79
13.0,30.0,197.23347580341022,9,79
14.0,30.0,197.2322590270248,9,79
15.0,30.0,197.23387345932107,9,79
16.0,30.0,197.2354094632792,9,79
17.0,30.0,197.23689626897234,9,79
18.0,30.0,197.23834524853126,9,79
19.0,30.0,197.23976079466217,9,79
20.0,30.0,197.24114520483317,9,79
21.0,30.0,197.2424993430087,9,79
22.0,30.0,197.2438240061815,9,79
23.0,30.0,197.24511991104188,9,79
24.0,30.0,197.24638782781562,9,79
25.0,30.0,197.2476271092585,9,79
26.0,30.0,197.24883915301473,9,79
27.0,30.0,194.416897524676,8,79
28.0,30.0,194.41815577328495,8,79
29.0,30.0,194.41938720865764,8,79
30.0,30.0,191.5792668228553,7,79
31.0,30.0,191.58037516983856,7,79
32.0,30.0,191.581455918238,7,79
33.0,30.0,191.58251194708686,7,79
34.0,30.0,189.0384602636983,6,79
35.0,30.0,189.03942333925673,6,79
36.0,30.0,189.04038014902446,6,79
37.0,30.0,189.0413082528538,6,79
38.0,30.0,189.0422122815871,6,79
39.0,30.0,189.04309024761164,6,79
40.0,30.0,187.14508052486303,5,79
41.0,30.0,184.73849805669226,4,79
42.0,30.0,184.73945233748904,4,79
43.0,30.0,184.740383103566,4,79
44.0,30.0,184.7412917918345,4,79
45.0,30.0,184.7421834537063,4,79
46.0,30.0,184.74305377957887,4,79
47.0,30.0,182.65371535169598,3,79
48.0,30.0,182.6545105248857,3,79
49.0,30.0,182.65529285540512,3,79
50.0,30.0,182.65606397624208,3,79
51.0,30.0,182.6568387787208,3,79
52.0,30.0,182.65758458736332,3,79
53.0,30.0,182.65828134121315,3,79
54.0,30.0,182.6589474373388,3,79
55.0,30.0,182.65963193851658,3,79
56.0,30.0,180.56985861989483,1,79
57.0,30.0,180.5700149477869,1,79
58.0,30.0,180.5701817165778,1,79
59.0,30.0,180.57034537827465,1,79
60.0,30.0,180.5705055466277,1,79
0.0,0.0,183.52216162472928,10,80
1.0,0.0,194.3666500660589,10,80
2.0,0.0,205.47602915729686,10,80
3.0,0.0,216.84693531897534,10,80
4.0,0.0,228.4758835402321,10,80
5.0,0.0,240.3592781658564,10,80
6.0,0.0,252.4934192781324,10,80
7.0,0.0,264.8745102863005,10,80
8.0,0.0,277.4986686865394,10,80
9.0,0.0,290.36193106478856,10,80
10.0,0.0,290.4767619166039,8,80
11.0,0.0,296.53815110876184,7,80
12.0,0.0,300.5534878811388,6,80
13.0,0.0,304.891062039226,5,80
14.0,0.0,308.8265795272133,4,80
15.0,0.0,311.16000268213867,3,80
16.0,0.0,266.9028799812054,1,80
17.0,0.0,276.9833759078245,1,80
18.0,0.0,287.20194208114333,1,80
19.0,0.0,297.55553061019293,1,80
20.0,0.0,308.04107779264496,1,80
21.0,0.0,318.65551217073374,1,80
22.0,0.0,329.3957578692018,1,80
0.0,0.03,169.42040171555428,10,80
1.0,0.03,179.42876803577164,10,80
2.0,0.03,189.6814767003844,10,80
3.0,0.03,200.1754225412913,10,80
4.0,0.03,210.9073892233483,10,80
5.0,0.03,221.87405727031356,10,80
6.0,0.03,233.07201176773486,10,80
7.0,0.03,244.49774974774363,10,80
8.0,0.03,256.1476872642242,10,80
9.0,0.03,268.0181661869613,10,80
10.0,0.03,280.1054607163379,10,80
11.0,0.03,292.40578352613716,10,80
12.0,0.03,292.0874048000359,8,80
13.0,0.03,296.5871349157786,7,80
14.0,0.03,302.3294761920162,6,80
15.0,0.03,295.70423649843474,4,80
16.0,0.03,291.4567923618579,3,80
17.0,0.03,278.6321426667236,2,80
18.0,0.03,288.9117822133301,2,80
19.0,0.03,299.32725513380626,2,80
20.0,0.03,309.87548240585954,2,80
21.0,0.03,299.6385379694241,1,80
22.0,0.03,309.7352591118977,1,80
23.0,0.03,319.9472904634591,1,80
24.0,0.03,330.27173570230985,1,80
0.0,0.3,181.082969323864,10,80
1.0,0.3,191.78285897476135,10,80
2.0,0.3,202.74408581180722,10,80
3.0,0.3,213.96333076964274,10,80
4.0,0.3,225.4371557834554,10,80
5.0,0.3,237.16201237941272,10,80
6.0,0.3,249.13424991486485,10,80
7.0,0.3,250.62201631737466,9,80
8.0,0.3,262.56474708724795,9,80
9.0,0.3,274.73359786217424,9,80
10.0,0.3,287.12474918776917,9,80
11.0,0.3,291.60694947849686,8,80
12.0,0.3,304.0821518928687,8,80
13.0,0.3,305.3507036840142,6,80
14.0,0.3,297.8075091662594,4,80
15.0,0.3,297.6505520359371,3,80
16.0,0.3,309.17030781629285,3,80
17.0,0.3,305.9198071874674,2,80
18.0,0.3,282.7873687939487,1,80
19.0,0.3,292.981187780979,1,80
20.0,0.3,303.30491173884974,1,80
21.0,0.3,313.7555175199785,1,80
22.0,0.3,324.3299758494632,1,80
23.0,0.3,335.0252540433819,1,80
0.0,3.0,182.89377183179352,10,80
1.0,3.0,193.70100363422873,10,80
2.0,3.0,204.7722112813224,10,80
3.0,3.0,216.10404250615937,10,80
4.0,3.0,227.69302482614034,10,80
5.0,3.0,239.535574220562,10,80
6.0,3.0,251.62800345496498,10,80
7.0,3.0,263.96653006473736,10,80
8.0,3.0,276.5472840073266,10,80
9.0,3.0,289.3663149985574,10,80
10.0,3.0,295.9545913991343,9,80
11.0,3.0,302.9133703485115,8,80
12.0,3.0,311.07803867074966,7,80
13.0,3.0,296.81244597728073,4,80
14.0,3.0,308.8793333651894,4,80
15.0,3.0,309.47217845229244,3,80
16.0,3.0,321.45111087650423,3,80
17.0,3.0,299.22614422727014,1,80
18.0,3.0,310.26866357011664,1,80
19.0,3.0,321.457186706054,1,80
20.0,3.0,332.7884046273149,1,80
0.0,30.0,178.01709662328963,10,80
1.0,30.0,188.5350085716931,10,80
2.0,30.0,198.95282402531652,10,80
3.0,30.0,205.86900256372596,10,80
4.0,30.0,208.27669386911785,10,80
5.0,30.0,205.83209722117363,10,80
6.0,30.0,202.75719993448715,10,80
7.0,30.0,201.67187492536485,10,80
8.0,30.0,201.26934782245797,10,80
9.0,30.0,201.12291980022002,10,80
10.0,30.0,201.06269881801157,10,80
11.0,30.0,201.04672100365246,10,80
12.0,30.0,201.03444850672895,10,80
13.0,30.0,201.03600471224598,10,80
14.0,30.0,201.03721638976086,10,80
15.0,30.0,201.03828646024863,10,80
16.0,30.0,201.0392918874999,10,80
17.0,30.0,201.04026215166877,10,80
18.0,30.0,196.1424675364175,9,80
19.0,30.0,190.1212380105594,8,80
