t_since_mm,treatment_id,y_wetmass_mg,wetmass_mg,pretreatment_24D,num_sample
16.0,3,1.0008665253935425,183.9825510452298,0.3,30
26.0,1,1.0,227.43148871579433,0.0,30
26.0,2,1.048730806134607,238.51440850130876,0.03,30
26.0,3,0.8434413450219523,191.82512074279455,0.3,30
16.0,1,1.0,179.16378277899605,0.0,31
16.0,2,1.0314905226039173,184.80574393040135,0.03,31
16.0,3,0.8673611315072147,155.39970135630284,0.3,31
26.0,1,1.0,240.80403506784324,0.0,31
26.0,2,1.0585499198732642,254.90309202622416,0.03,31
26.0,3,1.0784960055772654,259.7061899475567,0.3,31
16.0,1,1.0,180.76447450609405,0.0,32
16.0,2,1.1204316732014417,202.5342426262423,0.03,32
16.0,3,0.9214843203807519,166.57162893923183,0.3,32
26.0,1,1.0,229.9401053028911,0.0,32
26.0,2,0.8825856071569083,202.9418274484756,0.03,32
26.0,3,1.0760338494224801,247.4233366456803,0.3,32
16.0,1,1.0000000000000002,181.79576226343238,0.0,33
16.0,2,0.776506442076193,141.1655805397073,0.03,33
16.0,3,0.9241925774879197,168.01429410262267,0.3,33
26.0,1,0.9999999999999998,241.1183859751805,0.0,33
26.0,2,1.0521783351775595,253.69954193606563,0.03,33
26.0,3,0.8729130426330303,210.47538393636017,0.3,33
16.0,1,1.0,179.44804707868983,0.0,34
16.0,2,1.0306154502439642,184.94192983540395,0.03,34
16.0,3,0.9343176881454582,167.66148448877883,0.3,34
26.0,1,1.0,247.98143165109406,0.0,34
26.0,2,0.9233252923823765,228.96752788464673,0.03,34
26.0,3,1.0007199104766715,248.15995608175973,0.3,34
16.0,1,1.0000000000000002,168.6338754851436,0.0,35
16.0,2,1.0747279566227248,181.23554041751936,0.03,35
16.0,3,0.9658665620714775,162.87782156362528,0.3,35
26.0,1,1.0000000000000002,262.68257375225505,0.0,35
26.0,2,0.8903330005284916,233.87496407539197,0.03,35
26.0,3,0.8933251360506892,234.6609459353784,0.3,35
16.0,1,1.0,173.86508001872159,0.0,36
16.0,2,1.0109138957294617,175.7626253730404,0.03,36
16.0,3,0.9873814212483303,171.67114981434003,0.3,36
26.0,1,1.0000000000000002,211.40322153285805,0.0,36
26.0,2,1.2184714974338158,257.58879990347424,0.03,36
26.0,3,1.1168221256004767,236.09979523111497,0.3,36
16.0,1,1.0,178.1775835983277,0.0,37
16.0,2,0.982613399103867,175.07968106366621,0.03,37
16.0,3,1.0301560366677576,183.55071334269127,0.3,37
26.0,1,1.0000000000000002,253.87670778843895,0.0,37
26.0,2,1.0186727472791923,258.61728339304585,0.03,37
26.0,3,0.8942616680751442,227.03220819231532,0.3,37
16.0,1,1.0000000000000002,173.56297643753174,0.0,38
16.0,2,1.0178703996754888,176.66461619533783,0.03,38
16.0,3,1.0158452244221134,176.31312075055442,0.3,38
26.0,1,1.0000000000000002,249.963517110827,0.0,38
26.0,2,0.9482613489864979,237.03074193292233,0.03,38
26.0,3,0.8974565159206247,224.33138717354822,0.3,38
16.0,1,1.0,174.5343388014446,0.0,39
16.0,2,0.9280621253431114,161.9787094134234,0.03,39
16.0,3,0.7869077014911687,137.3424153775257,0.3,39
26.0,1,0.9999999999999998,253.51350994736995,0.0,39
26.0,2,0.8841053479057235,224.1326499108206,0.03,39
26.0,3,0.9893914444569955,250.82409779619124,0.3,39
16.0,1,1.0,176.45338619892726,0.0,40
16.0,2,1.108293328317384,195.56211068328182,0.03,40
16.0,3,1.03048409808346,181.83240853097402,0.3,40
26.0,1,1.0,217.15324415327024,0.0,40
26.0,2,0.9810214171445646,213.0319833167808,0.03,40
26.0,3,1.0834659996053246,235.27815674406207,0.3,40
16.0,1,1.0000000000000002,166.6493656440015,0.0,41
16.0,2,1.2258421455516948,204.28581593587177,0.03,41
16.0,3,0.9094155793363601,151.55352940317655,0.3,41
26.0,1,1.0,235.17295207410785,0.0,41
26.0,2,1.0678581242725864,251.13134748150364,0.03,41
26.0,3,1.038762910728673,244.288940221155,0.3,41
16.0,1,1.0000000000000002,165.03910527400913,0.0,42
16.0,2,1.0123118572999161,167.0710431870486,0.03,42
16.0,3,1.0242916899483263,169.04818404867456,0.3,42
26.0,1,1.0,247.84129047144302,0.0,42
26.0,2,0.9798012190471075,242.83519853412812,0.03,42
26.0,3,0.9909158075014284,245.58985247970594,0.3,42
16.0,1,1.0000000000000002,187.77087968921109,0.0,43
16.0,2,1.009046138363688,189.46948104755106,0.03,43
16.0,3,1.0086372490971969,189.3927035502866,0.3,43
26.0,1,1.0000000000000002,210.34068470488828,0.0,43
26.0,2,1.005354342694568,211.46692081340834,0.03,43
26.0,3,1.093641295250917,230.03725886461876,0.3,43
16.0,1,0.9999999999999998,180.239972247322,0.0,44
16.0,2,1.070883867125705,193.01607849084195,0.03,44
16.0,3,0.9556765368156288,172.25111247306572,0.3,44
26.0,1,1.0,252.64696100170045,0.0,44
26.0,2,0.8263735283421699,208.7807605879018,0.03,44
26.0,3,0.889080912298707,224.6235905768877,0.3,44
16.0,1,1.0,189.70900858663296,0.0,45
16.0,2,1.0004172286317163,189.78816061670986,0.03,45
16.0,3,0.9119741839310785,173.0097182901686,0.3,45
26.0,1,0.9999999999999998,209.94222178894142,0.0,45
26.0,2,1.0721106057985075,225.08128258482657,0.03,45
26.0,3,1.0776067572321564,226.23515682809534,0.3,45
16.0,1,1.0,178.863181510075,0.0,46
16.0,2,0.9260453477562616,165.63541712228874,0.03,46
16.0,3,0.9660136665382755,172.7842777792486,0.3,46
26.0,1,0.9999999999999997,230.70214652606919,0.0,46
