t_since_mm,treatment_id,y_wetmass_mg,wetmass_mg,pretreatment_24D,num_sample
26.0,3,0.9991922443222936,250.5260464027061,0.3,9
16.0,1,0.9999999999999997,183.0656200007739,0.0,10
16.0,2,0.9903759076202097,181.30377956232286,0.03,10
16.0,3,0.8343035673762609,152.7322998305926,0.3,10
26.0,1,1.0000000000000002,203.98484421424735,0.0,10
26.0,2,1.1463473583669042,233.8374873118869,0.03,10
26.0,3,1.2485048003093062,254.67605719183385,0.3,10
16.0,1,1.0,165.0873099674057,0.0,11
16.0,2,1.0375637097994042,171.28860177058561,0.03,11
16.0,3,0.9477722433412265,156.4651701149765,0.3,11
26.0,1,1.0,244.9227114201964,0.0,11
26.0,2,0.8531830769657175,208.96391254826958,0.03,11
26.0,3,1.045300112126037,256.01773770974427,0.3,11
16.0,1,1.0000000000000002,176.00720064547778,0.0,12
16.0,2,0.9179917787287708,161.5731631896138,0.03,12
16.0,3,0.8872993979301474,156.1710831641031,0.3,12
26.0,1,1.0,227.8119039330329,0.0,12
26.0,2,1.251607773773625,285.1311499207542,0.03,12
26.0,3,0.9480935094252432,215.98698748871556,0.3,12
16.0,1,1.0000000000000002,209.1490373926843,0.0,13
16.0,2,0.8567170105713784,179.1815380789419,0.03,13
16.0,3,0.7659778978601072,160.20354000151323,0.3,13
26.0,1,1.0000000000000002,196.49187732603306,0.0,13
26.0,2,1.3083748006902032,257.08502083369234,0.03,13
26.0,3,1.182316841264574,232.31565573426155,0.3,13
16.0,1,1.0,187.7664044333445,0.0,14
16.0,2,1.0554477804156763,198.17763479580566,0.03,14
16.0,3,0.8964400105365558,168.32131756863853,0.3,14
26.0,1,1.0,217.8096623399625,0.0,14
26.0,2,0.8602206818751531,187.3643762570794,0.03,14
26.0,3,1.1734185728849569,255.58190314351322,0.3,14
16.0,1,1.0000000000000004,159.88140036781994,0.0,15
16.0,2,1.0258756772252051,164.01843987805142,0.03,15
16.0,3,1.0979671739496364,175.54452932896564,0.3,15
26.0,1,0.9999999999999998,273.4557555747464,0.0,15
26.0,2,0.8128132514836492,222.26846182562764,0.03,15
26.0,3,0.8390798308321145,229.45120912772626,0.3,15
16.0,1,1.0,160.1988733403296,0.0,16
16.0,2,1.0939700886715986,175.25277567321058,0.03,16
16.0,3,1.1908982268993609,190.78055421227387,0.3,16
26.0,1,0.9999999999999998,262.0019539718026,0.0,16
26.0,2,0.8764375135212996,229.62834107676866,0.03,16
26.0,3,0.9459857269729376,247.85010889634586,0.3,16
