C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.0,14.5,19.8,5.3,344.8469967009848,179.27646038838606,74
0.03,15.3,20.5,5.2,344.0244129697404,182.8234541615124,74
0.3,14.7,19.9,5.2,344.351574746947,178.29309770665392,74
3.0,14.6,19.8,5.2,344.74936365209516,189.79861124175446,74
30.0,33.8,40.7,6.9,277.4448379179927,111.10994911007165,74
0.0,13.0,18.3,5.3,346.4339038680394,172.53453552319712,75
0.03,16.1,21.5,5.4,343.1645582993256,181.6982446662151,75
0.3,15.3,20.4,5.1,343.5391612501401,181.03683757282755,75
3.0,14.7,19.8,5.1,344.01757648341436,177.4701349047583,75
30.0,Inf,Inf,NaN,Inf,Inf,75
0.0,13.3,18.4,5.1,346.3907573553911,185.10052952421947,76
0.03,14.0,19.3,5.3,345.85633679907386,183.8515219805583,76
0.3,14.9,20.1,5.2,344.35906191713354,187.0293411849753,76
3.0,15.7,20.9,5.2,343.2717385518739,181.0354729832529,76
30.0,Inf,Inf,NaN,Inf,Inf,76
0.0,16.8,21.9,5.1,341.14381360792964,174.2668455435646,77
0.03,14.8,19.9,5.1,344.38914630691755,186.32245719924177,77
0.3,14.4,19.5,5.1,344.21148123542235,173.48136832890393,77
3.0,15.6,20.8,5.2,343.20168209756037,176.37881478957325,77
30.0,Inf,Inf,NaN,Inf,Inf,77
0.0,14.1,19.4,5.3,345.1987802020951,175.9827411151926,78
0.03,15.8,21.0,5.2,343.1481266536058,179.54014789413947,78
0.3,14.4,19.7,5.3,345.0867910776267,176.34268682400477,78
3.0,12.6,17.8,5.2,347.51015206337735,189.6622660643404,78
30.0,26.4,32.6,6.2,300.17425948561066,128.50777104567902,78
0.0,15.9,21.0,5.1,342.52070301156334,179.7621682495061,79
0.03,15.6,20.8,5.2,343.3043214157118,175.57015824106992,79
0.3,14.6,20.1,5.5,344.70861709673494,168.94358852233526,79
3.0,13.9,19.3,5.4,345.7668811545737,181.4211335807376,79
30.0,Inf,Inf,NaN,Inf,Inf,79
0.0,16.9,22.2,5.3,341.79605214967364,176.50507090664053,80
0.03,13.2,18.3,5.1,346.442440958785,183.74822340174867,80
0.3,16.6,22.0,5.4,342.190429028546,175.92370519284344,80
3.0,14.4,19.6,5.2,345.10588132484014,181.7993169067775,80
30.0,Inf,Inf,NaN,Inf,Inf,80
0.0,16.8,21.9,5.1,341.2551793613396,178.46781317999108,81
0.03,17.0,22.5,5.5,341.7823427141546,168.3626886739476,81
0.3,15.2,20.5,5.3,343.7916776143511,176.59475459178304,81
3.0,14.6,20.1,5.5,344.862982086851,174.96494236208883,81
30.0,27.6,34.5,6.9,285.8472007726263,110.75138799656568,81
0.0,15.2,20.5,5.3,343.5181681444033,174.2481083633981,82
0.03,17.3,22.5,5.2,341.3409073671474,181.16089266742887,82
0.3,13.9,19.1,5.2,345.71207293476107,185.6194940418884,82
3.0,14.5,19.8,5.3,345.02988442308,182.9933170645694,82
30.0,29.8,36.7,6.9,283.09229971478896,107.12442380794876,82
0.0,13.5,18.6,5.1,345.9287954420003,181.51914419639942,83
0.03,14.0,19.2,5.2,345.70869113453654,181.1500206636402,83
0.3,13.9,19.3,5.4,345.8399736706325,179.5331104882886,83
3.0,18.4,23.9,5.5,340.6141864063621,176.43901983290868,83
30.0,Inf,Inf,NaN,Inf,Inf,83
0.0,16.2,21.3,5.1,342.05529149768756,176.67972577678694,84
