C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.0,16.6,22.1,5.5,342.7964141993683,176.1584689709352,48
10.0,16.0,21.2,5.2,342.96562337766534,182.20771853201188,48
100.0,19.6,24.8,5.2,236.5419444476433,128.9233878210113,48
0.0,15.3,20.9,5.6,343.9460328016622,170.75251088559884,49
10.0,16.6,21.8,5.2,342.16070270909296,180.28878162192083,49
100.0,18.1,23.0,4.9,242.7676463651676,133.52881215288832,49
0.0,17.0,22.3,5.3,341.7005869332769,177.30194640073773,50
10.0,15.4,20.5,5.1,343.03598420285573,184.88300654153792,50
100.0,18.4,23.5,5.1,240.63597436242304,135.7785087140249,50
0.0,15.8,21.2,5.4,343.2063495166886,175.68031044377852,51
10.0,16.4,21.6,5.2,342.317609056303,181.51746521072184,51
100.0,19.8,24.9,5.1,235.47948154914192,128.9064123604332,51
0.0,15.6,20.9,5.3,343.2715328953744,177.77531771334176,52
10.0,15.1,20.4,5.3,344.4040543233085,185.4072955620472,52
100.0,17.2,22.3,5.1,242.2523034026446,130.48351002547068,52
0.0,15.8,20.9,5.1,342.48400477221264,174.73812842081324,53
10.0,14.9,20.0,5.1,343.69656848667563,180.63320375300432,53
100.0,15.3,20.3,5.0,251.18781910919864,145.4715486704979,53
0.0,15.7,20.9,5.2,342.9331869681373,174.57158226611242,54
10.0,15.2,20.3,5.1,343.8698455792604,187.81684708502763,54
100.0,18.5,23.7,5.2,239.95818410943474,133.9404704946502,54
0.0,15.4,20.6,5.2,343.8386193777595,184.89626855301668,55
10.0,17.7,23.1,5.4,340.60183417334827,169.7054481470992,55
100.0,19.4,24.5,5.1,236.71287723747042,126.67638631697767,55
0.0,16.4,21.7,5.3,342.2015820055991,177.67052353559095,56
10.0,14.2,19.5,5.3,344.94588266349075,176.05165599758683,56
100.0,17.1,22.0,4.9,246.19643334467088,139.23453723283313,56
0.0,17.8,23.1,5.3,340.8727838891161,181.4720111006096,57
10.0,14.1,19.1,5.0,345.28793048126096,187.48156355331471,57
100.0,18.2,23.3,5.1,239.6244984240388,135.79470609703182,57
0.0,14.3,19.5,5.2,345.11244622370697,186.90165081827757,58
10.0,16.5,21.7,5.2,341.91519919582095,179.1800318620788,58
100.0,16.6,21.7,5.1,245.0456924589892,132.9646785013643,58
0.0,16.5,21.9,5.4,342.3597849588042,175.50396076755442,59
10.0,13.9,19.2,5.3,345.4301477537581,176.75712244268806,59
100.0,17.4,22.4,5.0,243.77648673353187,134.03072148160234,59
