C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.0,12.8,15.5,2.7,304.3434651916236,129.45524975488055,55
0.03,13.8,16.2,2.4,288.5786380392291,135.9116352471736,55
0.3,12.4,15.1,2.7,306.8276917796255,130.49108466575888,55
3.0,11.6,14.4,2.8,325.31056321491576,132.27789920298218,55
30.0,Inf,Inf,NaN,Inf,Inf,55
0.0,17.5,20.0,2.5,292.038810656685,131.93765361889072,56
0.03,12.5,15.0,2.5,298.3142684694848,135.35632270561638,56
0.3,12.0,14.7,2.7,307.87025514699735,130.88882028800455,56
3.0,13.6,16.4,2.8,313.8656041206612,128.41476738125712,56
30.0,Inf,Inf,NaN,Inf,Inf,56
0.0,12.7,15.5,2.8,316.753695122345,129.73822567235416,57
0.03,15.7,18.4,2.7,305.1031320334579,130.0599004611992,57
0.3,13.1,15.6,2.5,303.25111030281215,135.82674534885479,57
3.0,14.4,17.3,2.9,315.984401166339,125.66774197602096,57
30.0,Inf,Inf,NaN,Inf,Inf,57
0.0,15.2,18.0,2.8,314.0740558674792,129.05604010349785,58
0.03,11.8,14.3,2.5,302.5750128303836,135.69817605537605,58
0.3,14.2,16.9,2.7,310.2759349314265,131.19208095378977,58
3.0,13.5,16.3,2.8,311.5652165608964,128.51284907972328,58
30.0,Inf,Inf,NaN,Inf,Inf,58
0.0,12.3,14.8,2.5,288.55979337113587,131.52455015989213,59
0.03,15.1,17.5,2.4,289.083347879818,134.63192251940714,59
0.3,11.5,14.0,2.5,309.54686543841007,138.79895697642033,59
3.0,12.1,14.6,2.5,298.3446948920051,135.16077009346327,59
30.0,Inf,Inf,NaN,Inf,Inf,59
0.0,15.0,17.7,2.7,304.16524676245774,129.02612064853616,60
0.03,13.3,15.5,2.2,275.05011109574525,137.55197187846923,60
0.3,15.7,18.3,2.6,297.7016391026224,126.73779454656521,60
3.0,14.7,17.0,2.3,286.1669757834284,125.05428523097332,60
30.0,29.0,30.5,1.5,232.59238933934603,109.5795808890086,60
0.0,13.3,15.9,2.6,290.9254141508123,128.58040229136628,61
0.03,14.2,16.9,2.7,311.03553830160075,130.74528557732378,61
0.3,17.3,19.7,2.4,283.92835778730233,129.71883138686502,61
3.0,19.8,21.6,1.8,255.84332737287133,124.93757085436577,61
30.0,Inf,Inf,NaN,Inf,Inf,61
0.0,12.0,14.9,2.9,321.43617900900125,127.85746032745438,62
0.03,13.6,16.3,2.7,298.13558738194314,127.73732508652554,62
0.3,11.8,14.4,2.6,295.9929944746264,130.950770204348,62
3.0,15.5,18.3,2.8,308.6172260901791,127.05119678887294,62
30.0,Inf,Inf,NaN,Inf,Inf,62
0.0,15.8,18.5,2.7,298.5799606718596,127.08990507146632,63
0.03,13.4,16.1,2.7,314.8103466038885,132.9113122734749,63
0.3,11.6,14.2,2.6,302.2725077482316,132.81040765428696,63
3.0,11.8,14.6,2.8,316.692416750556,129.53896663783536,63
30.0,Inf,Inf,NaN,Inf,Inf,63
0.0,13.3,16.0,2.7,315.73883344571453,133.3583554188728,64
0.03,18.3,20.9,2.6,294.5823885379726,129.3559081348606,64
0.3,13.8,16.5,2.7,301.2738340694331,128.73464785288337,64
3.0,12.7,15.4,2.7,312.27037864802907,131.8045779310907,64
30.0,Inf,Inf,NaN,Inf,Inf,64
0.0,13.8,16.4,2.6,304.2964872792354,133.50647360357198,65
0.03,15.0,17.6,2.6,302.004394340025,131.8993552942504,65
0.3,12.3,15.1,2.8,315.6145312419307,129.58523409658707,65
3.0,15.1,17.5,2.4,289.35240813076507,135.57140450254622,65
