t_exp,C_W_1,treatment_bd,treatment_id,wetmass_mg,num_tadpoles,fract_tadpoles,num_sample
10.0,0.0,uninfected,2,57.44537910696532,10,1.0,3
11.0,0.0,uninfected,2,63.914648628717615,10,1.0,3
12.0,0.0,uninfected,2,70.65999321670749,10,1.0,3
13.0,0.0,uninfected,2,77.68090696652101,10,1.0,3
14.0,0.0,uninfected,2,84.97661519397926,10,1.0,3
15.0,0.0,uninfected,2,92.54608867575365,10,1.0,3
16.0,0.0,uninfected,2,100.38805554899292,10,1.0,3
17.0,0.0,uninfected,2,108.50101560693732,10,1.0,3
18.0,0.0,uninfected,2,116.8832531924958,10,1.0,3
19.0,0.0,uninfected,2,125.53284842251028,10,1.0,3
20.0,0.0,uninfected,2,134.4476885222906,10,1.0,3
21.0,0.0,uninfected,2,143.62547993570388,10,1.0,3
22.0,0.0,uninfected,2,153.0637595208374,10,1.0,3
23.0,0.0,uninfected,2,162.7599056162197,10,1.0,3
24.0,0.0,uninfected,2,172.58529250812063,9,0.9,3
0.0,0.0,uninfected,3,7.819576408095048,10,1.0,3
1.0,0.0,uninfected,3,11.56277089973121,10,1.0,3
2.0,0.0,uninfected,3,15.570177831008007,10,1.0,3
3.0,0.0,uninfected,3,19.84376625527031,10,1.0,3
4.0,0.0,uninfected,3,24.385833713039922,10,1.0,3
5.0,0.0,uninfected,3,29.198455139448072,10,1.0,3
6.0,0.0,uninfected,3,34.28337833072071,10,1.0,3
7.0,0.0,uninfected,3,39.64200197996541,10,1.0,3
8.0,0.0,uninfected,3,45.27537667108872,10,1.0,3
9.0,0.0,uninfected,3,51.18421474422918,10,1.0,3
10.0,0.0,uninfected,3,57.36890274058469,10,1.0,3
11.0,0.0,uninfected,3,63.82951537625398,10,1.0,3
12.0,0.0,uninfected,3,70.56583088163237,10,1.0,3
13.0,0.0,uninfected,3,77.57734377889298,10,1.0,3
14.0,0.0,uninfected,3,84.8632802507614,10,1.0,3
15.0,0.0,uninfected,3,92.42261266292502,10,1.0,3
16.0,0.0,uninfected,3,100.25407082978244,10,1.0,3
17.0,0.0,uninfected,3,108.35615602386815,10,1.0,3
18.0,0.0,uninfected,3,116.72715505211472,10,1.0,3
