pth.gamma,pth.eta,pth.sigma1,spc.Chi,spc.E_P[2],spc.B_P[2],weight,loss
0.05033991049631082,92.05556403615154,0.0012272234439086864,1.0102820283447014,18838.735282148995,2.687252013824246,0.0012462489874115678,0.04056305324520936
0.23493332657749125,125.039939559815,0.0012578974449138046,1.8162521304465216,11983.959452576173,3.4778166470765455,0.0001845570624134704,0.0520234128554956
0.031287049631154404,136.9167960926976,0.0014757061838373982,0.8293566051940895,11363.621180808597,3.2462388154038075,0.0014963962787414304,0.03735451166108281
0.21426354345195042,140.3737848532096,0.0024463638951278356,1.2116946917659657,24966.862246259137,2.522883128581026,0.0005315336516284265,0.04857633970039653
0.09143388296976922,91.27181803249624,0.0007440345333179279,1.5487939223047946,10701.3051013925,3.314630999439986,0.0011058747585683533,0.04225699756159473
0.25179797622288064,116.35087055662753,0.001438100007439787,1.09057506065002,16152.969592147174,2.222240319505931,0.0018425583723641525,0.032394426321266566
0.015771739809592275,193.22718843757644,0.0014742568967125644,1.1802496758143863,28155.757372969252,2.353540023561346,0.0004285934494074487,0.04962399708610461
0.09447629217762243,159.4454643861718,0.0021717295560649,0.8968085923830605,18975.285019575895,3.031532306831975,0.0008903931003263342,0.04473265168321426
0.12969278338931875,106.96139097598119,0.0010150044347975579,0.9931511485460371,22205.09951755499,2.548929683293059,0.002472873876143231,0.02048048075322501
0.1973349919213601,132.9582630560181,0.004570239002603517,0.9576123969232209,10154.9025560573,3.490836464076141,0.00036203787390960376,0.05028973988801463
0.10155001219386893,145.588357642181,0.00259796916914014,0.981992054779404,10807.16694513446,2.2420909190062033,0.0011754386394772014,0.04142620470959752
0.22200718647424775,150.64307063536938,0.006518810577112355,0.911428632017731,24269.954679300805,3.281962565181658,0.00044516555085165815,0.049456836004431716
0.25393638465116164,65.4322262091678,0.0023350131738097044,1.424101448532278,15802.474378978965,3.8263833637274933,1.7494561322306496e-5,0.05360411162946888
